Alias_ID,User_Term,Service_Type_ID,Service_Type_Name,Confidence,Source,Usage_Count,Created_Date,Is_Active,Tower_Code
ALI-01848,capacity planning & performance optimization,ST-IT-006-01-03,Capacity Planning & Performance Optimization,MEDIUM,GENERATED,0,2026-02-26,TRUE,IT
ALI-01849,capacity,ST-IT-006-01-03,Capacity Planning & Performance Optimization,MEDIUM,GENERATED,0,2026-02-26,TRUE,IT
ALI-01850,planning,ST-IT-006-01-03,Capacity Planning & Performance Optimization,MEDIUM,GENERATED,0,2026-02-26,TRUE,IT
ALI-01851,it event & alert management services,ST-IT-006-01-04,IT Event & Alert Management Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,IT
ALI-01852,event,ST-IT-006-01-04,IT Event & Alert Management Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,IT
ALI-01853,alert,ST-IT-006-01-04,IT Event & Alert Management Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,IT
ALI-01854,observability platform administration,ST-IT-006-01-05,Observability Platform Administration,MEDIUM,GENERATED,0,2026-02-26,TRUE,IT
ALI-01855,observability,ST-IT-006-01-05,Observability Platform Administration,MEDIUM,GENERATED,0,2026-02-26,TRUE,IT
ALI-01856,platform,ST-IT-006-01-05,Observability Platform Administration,MEDIUM,GENERATED,0,2026-02-26,TRUE,IT
ALI-01857,brand strategy & positioning services,ST-MK-001-01-01,Brand Strategy & Positioning Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01858,brand,ST-MK-001-01-01,Brand Strategy & Positioning Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01859,strategy,ST-MK-001-01-01,Brand Strategy & Positioning Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01860,competitive & market research services,ST-MK-001-01-02,Competitive & Market Research Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01861,competitive,ST-MK-001-01-02,Competitive & Market Research Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01862,market,ST-MK-001-01-02,Competitive & Market Research Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01863,competitive intelligence & benchmarking services,ST-MK-001-01-03,Competitive Intelligence & Benchmarking Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01864,competitive,ST-MK-001-01-03,Competitive Intelligence & Benchmarking Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01865,intelligence,ST-MK-001-01-03,Competitive Intelligence & Benchmarking Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01866,market research & consumer insights,ST-MK-001-01-04,Market Research & Consumer Insights,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01867,market,ST-MK-001-01-04,Market Research & Consumer Insights,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01868,research,ST-MK-001-01-04,Market Research & Consumer Insights,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01869,content strategy & calendar management,ST-MK-002-01-01,Content Strategy & Calendar Management,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01870,content,ST-MK-002-01-01,Content Strategy & Calendar Management,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01871,strategy,ST-MK-002-01-01,Content Strategy & Calendar Management,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01872,content strategy & editorial planning services,ST-MK-002-01-02,Content Strategy & Editorial Planning Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01873,content,ST-MK-002-01-02,Content Strategy & Editorial Planning Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01874,strategy,ST-MK-002-01-02,Content Strategy & Editorial Planning Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01875,email marketing operations,ST-MK-002-01-03,Email Marketing Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01876,email,ST-MK-002-01-03,Email Marketing Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01877,marketing,ST-MK-002-01-03,Email Marketing Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01878,seo & content writing services,ST-MK-002-01-04,SEO & Content Writing Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01879,seo,ST-MK-002-01-04,SEO & Content Writing Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01880,content,ST-MK-002-01-04,SEO & Content Writing Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01881,seo content optimization services,ST-MK-002-01-05,SEO Content Optimization Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01882,seo,ST-MK-002-01-05,SEO Content Optimization Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01883,content,ST-MK-002-01-05,SEO Content Optimization Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01884,seo rank monitoring & reporting operations,ST-MK-002-01-06,SEO Rank Monitoring & Reporting Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01885,seo,ST-MK-002-01-06,SEO Rank Monitoring & Reporting Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01886,rank,ST-MK-002-01-06,SEO Rank Monitoring & Reporting Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01887,social media content operations,ST-MK-002-01-07,Social Media Content Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01888,social,ST-MK-002-01-07,Social Media Content Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01889,media,ST-MK-002-01-07,Social Media Content Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01890,technical seo audit & remediation support,ST-MK-002-01-08,Technical SEO Audit & Remediation Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01891,technical,ST-MK-002-01-08,Technical SEO Audit & Remediation Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01892,seo,ST-MK-002-01-08,Technical SEO Audit & Remediation Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01893,copywriting & editorial services,ST-MK-003-01-01,Copywriting & Editorial Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01894,copywriting,ST-MK-003-01-01,Copywriting & Editorial Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01895,editorial,ST-MK-003-01-01,Copywriting & Editorial Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01896,creative design & graphic production services,ST-MK-003-01-02,Creative Design & Graphic Production Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01897,creative,ST-MK-003-01-02,Creative Design & Graphic Production Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01898,design,ST-MK-003-01-02,Creative Design & Graphic Production Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01899,graphic design & visual production,ST-MK-003-01-03,Graphic Design & Visual Production,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01900,graphic,ST-MK-003-01-03,Graphic Design & Visual Production,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01901,design,ST-MK-003-01-03,Graphic Design & Visual Production,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01902,packaging & print design services,ST-MK-003-01-04,Packaging & Print Design Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01903,packaging,ST-MK-003-01-04,Packaging & Print Design Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01904,print,ST-MK-003-01-04,Packaging & Print Design Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01905,photography & image production services,ST-MK-003-01-05,Photography & Image Production Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01906,photography,ST-MK-003-01-05,Photography & Image Production Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01907,image,ST-MK-003-01-05,Photography & Image Production Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01908,video editing & motion graphics,ST-MK-003-01-06,Video Editing & Motion Graphics,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01909,video,ST-MK-003-01-06,Video Editing & Motion Graphics,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01910,editing,ST-MK-003-01-06,Video Editing & Motion Graphics,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01911,video production & motion graphics services,ST-MK-003-01-07,Video Production & Motion Graphics Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01912,video,ST-MK-003-01-07,Video Production & Motion Graphics Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01913,production,ST-MK-003-01-07,Video Production & Motion Graphics Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01914,event lead management & follow-up operations,ST-MK-004-01-01,Event Lead Management & Follow-Up Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01915,event,ST-MK-004-01-01,Event Lead Management & Follow-Up Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01916,lead,ST-MK-004-01-01,Event Lead Management & Follow-Up Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01917,event management & production services,ST-MK-004-01-02,Event Management & Production Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01918,event,ST-MK-004-01-02,Event Management & Production Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01919,management,ST-MK-004-01-02,Event Management & Production Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01920,event planning & logistics services,ST-MK-004-01-03,Event Planning & Logistics Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01921,event,ST-MK-004-01-03,Event Planning & Logistics Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01922,planning,ST-MK-004-01-03,Event Planning & Logistics Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01923,virtual event & webinar operations,ST-MK-004-01-04,Virtual Event & Webinar Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01924,virtual,ST-MK-004-01-04,Virtual Event & Webinar Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01925,event,ST-MK-004-01-04,Virtual Event & Webinar Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01926,campaign operations & production management,ST-MK-005-01-01,Campaign Operations & Production Management,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01927,campaign,ST-MK-005-01-01,Campaign Operations & Production Management,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01928,operations,ST-MK-005-01-01,Campaign Operations & Production Management,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01929,digital asset management operations,ST-MK-005-01-02,Digital Asset Management Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01930,digital,ST-MK-005-01-02,Digital Asset Management Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01931,asset,ST-MK-005-01-02,Digital Asset Management Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01932,marketing automation & campaign operations,ST-MK-005-01-03,Marketing Automation & Campaign Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01933,marketing,ST-MK-005-01-03,Marketing Automation & Campaign Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01934,automation,ST-MK-005-01-03,Marketing Automation & Campaign Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01935,marketing data & analytics services,ST-MK-005-01-04,Marketing Data & Analytics Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01936,marketing,ST-MK-005-01-04,Marketing Data & Analytics Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01937,data,ST-MK-005-01-04,Marketing Data & Analytics Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01938,attribution & marketing mix modeling support,ST-MK-006-01-01,Attribution & Marketing Mix Modeling Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01939,attribution,ST-MK-006-01-01,Attribution & Marketing Mix Modeling Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01940,marketing,ST-MK-006-01-01,Attribution & Marketing Mix Modeling Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01941,email deployment & deliverability management,ST-MK-006-01-02,Email Deployment & Deliverability Management,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01942,email,ST-MK-006-01-02,Email Deployment & Deliverability Management,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01943,deployment,ST-MK-006-01-02,Email Deployment & Deliverability Management,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01944,marketing analytics & attribution services,ST-MK-006-01-03,Marketing Analytics & Attribution Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01945,marketing,ST-MK-006-01-03,Marketing Analytics & Attribution Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01946,analytics,ST-MK-006-01-03,Marketing Analytics & Attribution Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01947,marketing automation & crm operations,ST-MK-006-01-04,Marketing Automation & CRM Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01948,marketing,ST-MK-006-01-04,Marketing Automation & CRM Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01949,automation,ST-MK-006-01-04,Marketing Automation & CRM Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01950,marketing automation platform operations,ST-MK-006-01-05,Marketing Automation Platform Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01951,marketing,ST-MK-006-01-05,Marketing Automation Platform Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01952,automation,ST-MK-006-01-05,Marketing Automation Platform Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01953,marketing performance reporting & dashboards,ST-MK-006-01-06,Marketing Performance Reporting & Dashboards,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01954,marketing,ST-MK-006-01-06,Marketing Performance Reporting & Dashboards,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01955,performance,ST-MK-006-01-06,Marketing Performance Reporting & Dashboards,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01956,web & landing page operations,ST-MK-006-01-07,Web & Landing Page Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01957,web,ST-MK-006-01-07,Web & Landing Page Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01958,landing,ST-MK-006-01-07,Web & Landing Page Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01959,affiliate & partnership marketing services,ST-MK-007-01-01,Affiliate & Partnership Marketing Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01960,affiliate,ST-MK-007-01-01,Affiliate & Partnership Marketing Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01961,partnership,ST-MK-007-01-01,Affiliate & Partnership Marketing Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01962,media planning & buying,ST-MK-007-01-02,Media Planning & Buying,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01963,media,ST-MK-007-01-02,Media Planning & Buying,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01964,planning,ST-MK-007-01-02,Media Planning & Buying,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01965,media planning & buying services,ST-MK-007-01-03,Media Planning & Buying Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01966,media,ST-MK-007-01-03,Media Planning & Buying Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01967,planning,ST-MK-007-01-03,Media Planning & Buying Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01968,performance marketing services,ST-MK-007-01-04,Performance Marketing Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01969,performance,ST-MK-007-01-04,Performance Marketing Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01970,marketing,ST-MK-007-01-04,Performance Marketing Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01971,programmatic advertising operations,ST-MK-007-01-05,Programmatic Advertising Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01972,programmatic,ST-MK-007-01-05,Programmatic Advertising Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01973,advertising,ST-MK-007-01-05,Programmatic Advertising Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01974,search engine marketing (sem) management services,ST-MK-007-01-06,Search Engine Marketing (SEM) Management Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01975,search,ST-MK-007-01-06,Search Engine Marketing (SEM) Management Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01976,engine,ST-MK-007-01-06,Search Engine Marketing (SEM) Management Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01977,executive communications production,ST-MK-008-01-01,Executive Communications Production,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01978,executive,ST-MK-008-01-01,Executive Communications Production,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01979,communications,ST-MK-008-01-01,Executive Communications Production,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01980,media relations & press office support,ST-MK-008-01-02,Media Relations & Press Office Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01981,media,ST-MK-008-01-02,Media Relations & Press Office Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01982,relations,ST-MK-008-01-02,Media Relations & Press Office Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01983,marketplace & partner listing optimization,ST-MK-009-01-01,Marketplace & Partner Listing Optimization,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01984,marketplace,ST-MK-009-01-01,Marketplace & Partner Listing Optimization,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01985,partner,ST-MK-009-01-01,Marketplace & Partner Listing Optimization,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01986,partner marketing content & mdf operations,ST-MK-009-01-02,Partner Marketing Content & MDF Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01987,partner,ST-MK-009-01-02,Partner Marketing Content & MDF Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01988,marketing,ST-MK-009-01-02,Partner Marketing Content & MDF Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01989,influencer & creator management services,ST-MK-010-01-01,Influencer & Creator Management Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01990,influencer,ST-MK-010-01-01,Influencer & Creator Management Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01991,creator,ST-MK-010-01-01,Influencer & Creator Management Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01992,influencer program operations,ST-MK-010-01-02,Influencer Program Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01993,influencer,ST-MK-010-01-02,Influencer Program Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01994,program,ST-MK-010-01-02,Influencer Program Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01995,social listening & reputation monitoring,ST-MK-010-01-03,Social Listening & Reputation Monitoring,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01996,social,ST-MK-010-01-03,Social Listening & Reputation Monitoring,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01997,listening,ST-MK-010-01-03,Social Listening & Reputation Monitoring,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01998,social media publishing & community management,ST-MK-010-01-04,Social Media Publishing & Community Management,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-01999,social,ST-MK-010-01-04,Social Media Publishing & Community Management,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-02000,media,ST-MK-010-01-04,Social Media Publishing & Community Management,MEDIUM,GENERATED,0,2026-02-26,TRUE,MK
ALI-02001,board portal administration & meeting logistics,ST-RC-001-01-01,Board Portal Administration & Meeting Logistics,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02002,board,ST-RC-001-01-01,Board Portal Administration & Meeting Logistics,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02003,portal,ST-RC-001-01-01,Board Portal Administration & Meeting Logistics,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02004,entity management & corporate secretarial support,ST-RC-001-01-02,Entity Management & Corporate Secretarial Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02005,entity,ST-RC-001-01-02,Entity Management & Corporate Secretarial Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02006,management,ST-RC-001-01-02,Entity Management & Corporate Secretarial Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02007,data breach response & notification services,ST-RC-002-01-01,Data Breach Response & Notification Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02008,data,ST-RC-002-01-01,Data Breach Response & Notification Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02009,breach,ST-RC-002-01-01,Data Breach Response & Notification Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02010,privacy policy compliance monitoring,ST-RC-002-01-02,Privacy Policy Compliance Monitoring,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02011,privacy,ST-RC-002-01-02,Privacy Policy Compliance Monitoring,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02012,policy,ST-RC-002-01-02,Privacy Policy Compliance Monitoring,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02013,privacy program operations support,ST-RC-002-01-03,Privacy Program Operations Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02014,privacy,ST-RC-002-01-03,Privacy Program Operations Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02015,program,ST-RC-002-01-03,Privacy Program Operations Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02016,privacy request (dsar) operations,ST-RC-002-01-04,Privacy Request (DSAR) Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02017,privacy,ST-RC-002-01-04,Privacy Request (DSAR) Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02018,request,ST-RC-002-01-04,Privacy Request (DSAR) Operations,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02019,esg data collection & reporting,ST-RC-003-01-01,ESG Data Collection & Reporting,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02020,esg,ST-RC-003-01-01,ESG Data Collection & Reporting,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02021,data,ST-RC-003-01-01,ESG Data Collection & Reporting,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02022,esg reporting & disclosure support,ST-RC-003-01-02,ESG Reporting & Disclosure Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02023,esg,ST-RC-003-01-02,ESG Reporting & Disclosure Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02024,reporting,ST-RC-003-01-02,ESG Reporting & Disclosure Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02025,sustainability program management support,ST-RC-003-01-03,Sustainability Program Management Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02026,sustainability,ST-RC-003-01-03,Sustainability Program Management Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02027,program,ST-RC-003-01-03,Sustainability Program Management Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02028,sustainability program operations support,ST-RC-003-01-04,Sustainability Program Operations Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02029,sustainability,ST-RC-003-01-04,Sustainability Program Operations Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02030,program,ST-RC-003-01-04,Sustainability Program Operations Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02031,compliance training administration,ST-RC-004-01-01,Compliance Training Administration,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02032,compliance,ST-RC-004-01-01,Compliance Training Administration,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02033,training,ST-RC-004-01-01,Compliance Training Administration,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02034,ethics hotline intake & case administration,ST-RC-004-01-02,Ethics Hotline Intake & Case Administration,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02035,ethics,ST-RC-004-01-02,Ethics Hotline Intake & Case Administration,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02036,hotline,ST-RC-004-01-02,Ethics Hotline Intake & Case Administration,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02037,forensic accounting & investigation support,ST-RC-005-01-01,Forensic Accounting & Investigation Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02038,forensic,ST-RC-005-01-01,Forensic Accounting & Investigation Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02039,accounting,ST-RC-005-01-01,Forensic Accounting & Investigation Support,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02040,risk advisory & controls consulting services,ST-RC-005-01-02,Risk Advisory & Controls Consulting Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02041,risk,ST-RC-005-01-02,Risk Advisory & Controls Consulting Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02042,advisory,ST-RC-005-01-02,Risk Advisory & Controls Consulting Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02043,transaction advisory & due diligence,ST-RC-005-01-03,Transaction Advisory & Due Diligence,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02044,transaction,ST-RC-005-01-03,Transaction Advisory & Due Diligence,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02045,advisory,ST-RC-005-01-03,Transaction Advisory & Due Diligence,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02046,valuation & financial modeling services,ST-RC-005-01-04,Valuation & Financial Modeling Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02047,valuation,ST-RC-005-01-04,Valuation & Financial Modeling Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02048,financial,ST-RC-005-01-04,Valuation & Financial Modeling Services,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
ALI-02049,fraud investigation & case management,ST-RC-006-01-01,Fraud Investigation & Case Management,MEDIUM,GENERATED,0,2026-02-26,TRUE,RC
