Mapping_ID,Service_Type_ID,Vendor_ID,Vendor_Name,Analyst_Ranking,Analyst_Source,Ranking_Tier,Vendor_Type,Founded_Year,Confidence,As_Of_Date,Source_Type,Notes,Maxx_Rec_Tier,Price_Position,Typical_Delivery_Location
SVM-02253,ST-FR-001-01-02,VND-0082,JLL,,IAOP Global Outsourcing 100 IDC MarketScape IFM Ev,1,Established,,HIGH,2025-01,Analyst,Specialized high-touch hospitality staffing. | Multi-value data cleared,,,
SVM-02254,ST-FR-001-01-02,VND-0885,ISS,,IAOP Global Outsourcing 100 IDC MarketScape IFM Ev,1,Established,,HIGH,2025-01,Analyst,Specialized high-touch hospitality staffing. | Multi-value data cleared,,,
SVM-02255,ST-FR-001-01-02,VND-0089,Sodexo,,IAOP Global Outsourcing 100 IDC MarketScape IFM Ev,1,Established,,HIGH,2025-01,Analyst,Specialized high-touch hospitality staffing. | Multi-value data cleared,,,
SVM-02256,ST-FR-001-01-02,VND-0760,Forrest Solutions,,IAOP Global Outsourcing 100 IDC MarketScape IFM Ev,1,Established,,HIGH,2025-01,Analyst,Specialized high-touch hospitality staffing. | Multi-value data cleared,,,
SVM-02257,ST-FR-001-01-02,VND-0065,Securitas,,IAOP Global Outsourcing 100 IDC MarketScape IFM Ev,1,Established,,HIGH,2025-01,Analyst,Specialized high-touch hospitality staffing. | Multi-value data cleared,,,
SVM-02258,ST-FR-001-01-02,VND-0547,Cool,N/A Gartner (prev),,1,Emerging,,MEDIUM,2025-01,Research,,,,
SVM-02292,ST-FR-002-01-01,VND-0083,Cushman & Wakefield,,Verdantix Green Quadrant Lease Admin Verdantix Gre,1,Established,,HIGH,2025-01,Analyst,Dominant global RE services firms with BPO arms. | Multi-value data cleared,,,
SVM-02293,ST-FR-002-01-01,VND-1037,MRI Software,,Verdantix Green Quadrant Lease Admin Verdantix Gre,1,Established,,HIGH,2025-01,Analyst,Dominant global RE services firms with BPO arms. | Multi-value data cleared,,,
SVM-02294,ST-FR-002-01-01,VND-0082,JLL,,Verdantix Green Quadrant Lease Admin Verdantix Gre,1,Established,,HIGH,2025-01,Analyst,Dominant global RE services firms with BPO arms. | Multi-value data cleared,,,
SVM-02295,ST-FR-002-01-01,VND-0081,CBRE,,Verdantix Green Quadrant Lease Admin Verdantix Gre,1,Established,,HIGH,2025-01,Analyst,Dominant global RE services firms with BPO arms. | Multi-value data cleared,,,
SVM-02296,ST-FR-002-01-01,VND-1322,RealPage,,Verdantix Green Quadrant Lease Admin Verdantix Gre,1,Established,,HIGH,2025-01,Analyst,Dominant global RE services firms with BPO arms. | Multi-value data cleared,,,
SVM-02297,ST-FR-002-01-01,VND-1228,Performer,N/A G2 Grid,,1,Emerging,,MEDIUM,2025-01,Research,,,,
SVM-02303,ST-FR-002-01-02,VND-0083,Cushman & Wakefield,,IDC MarketScape Prop Mgmt IDC MarketScape Prop Mgm,1,Established,,HIGH,2025-01,Analyst,Core CAM reconciliation services. | Multi-value data cleared,,,
SVM-02304,ST-FR-002-01-02,VND-0082,JLL,,IDC MarketScape Prop Mgmt IDC MarketScape Prop Mgm,1,Established,,HIGH,2025-01,Analyst,Core CAM reconciliation services. | Multi-value data cleared,,,
SVM-02305,ST-FR-002-01-02,VND-0081,CBRE,,IDC MarketScape Prop Mgmt IDC MarketScape Prop Mgm,1,Established,,HIGH,2025-01,Analyst,Core CAM reconciliation services. | Multi-value data cleared,,,
SVM-02306,ST-FR-002-01-02,VND-0084,Colliers,,IDC MarketScape Prop Mgmt IDC MarketScape Prop Mgm,1,Established,,HIGH,2025-01,Analyst,Core CAM reconciliation services. | Multi-value data cleared,,,
SVM-02307,ST-FR-002-01-02,VND-0363,Avison Young,,IDC MarketScape Prop Mgmt IDC MarketScape Prop Mgm,1,Established,,HIGH,2025-01,Analyst,Core CAM reconciliation services. | Multi-value data cleared,,,
SVM-02323,ST-FR-003-01-01,VND-0939,Johnson Controls,,Everest Group IFM Everest Group IFM ENR Top Specia,1,Established,,HIGH,2025-01,Analyst,Technical services giants with OEM capabilities. | Multi-value data cleared,,,
SVM-02324,ST-FR-003-01-01,VND-0082,JLL,,Everest Group IFM Everest Group IFM ENR Top Specia,1,Established,,HIGH,2025-01,Analyst,Technical services giants with OEM capabilities. | Multi-value data cleared,,,
SVM-02325,ST-FR-003-01-01,VND-0081,CBRE,,Everest Group IFM Everest Group IFM ENR Top Specia,1,Established,,HIGH,2025-01,Analyst,Technical services giants with OEM capabilities. | Multi-value data cleared,,,
SVM-02326,ST-FR-003-01-01,VND-0638,EMCOR,,Everest Group IFM Everest Group IFM ENR Top Specia,1,Established,,HIGH,2025-01,Analyst,Technical services giants with OEM capabilities. | Multi-value data cleared,,,
SVM-02327,ST-FR-003-01-01,VND-1578,Trane,,Everest Group IFM Everest Group IFM ENR Top Specia,1,Established,,HIGH,2025-01,Analyst,Technical services giants with OEM capabilities. | Multi-value data cleared,,,
SVM-02328,ST-FR-003-01-01,VND-1550,Technologies,,Everest Group IFM Everest Group IFM ENR Top Specia,1,Established,,HIGH,2025-01,Analyst,Technical services giants with OEM capabilities. | Multi-value data cleared,,,
SVM-02329,ST-FR-003-01-02,VND-1410,Schneider Electric,,ENR Top Specialty ENR Top Specialty IDC MarketScap,1,Established,,HIGH,2025-01,Analyst,Critical infrastructure maintenance. | Multi-value data cleared,,,
SVM-02330,ST-FR-003-01-02,VND-0232,ABM,,ENR Top Specialty ENR Top Specialty IDC MarketScap,1,Established,,HIGH,2025-01,Analyst,Critical infrastructure maintenance. | Multi-value data cleared,,,
SVM-02331,ST-FR-003-01-02,VND-1441,Siemens,,ENR Top Specialty ENR Top Specialty IDC MarketScap,1,Established,,HIGH,2025-01,Analyst,Critical infrastructure maintenance. | Multi-value data cleared,,,
SVM-02332,ST-FR-003-01-02,VND-0638,EMCOR,,ENR Top Specialty ENR Top Specialty IDC MarketScap,1,Established,,HIGH,2025-01,Analyst,Critical infrastructure maintenance. | Multi-value data cleared,,,
SVM-02333,ST-FR-003-01-02,VND-1365,Rosendin,,ENR Top Specialty ENR Top Specialty IDC MarketScap,1,Established,,HIGH,2025-01,Analyst,Critical infrastructure maintenance. | Multi-value data cleared,,,
SVM-02334,ST-FR-003-01-03,VND-0232,ABM,,ENR Top Specialty Industry Leader IDC MarketScape ,1,Established,,HIGH,2025-01,Analyst,Often self-performed by IFM or national specialty contractors. | Multi-value data cleared,,,
SVM-02335,ST-FR-003-01-03,VND-0082,JLL,,ENR Top Specialty Industry Leader IDC MarketScape ,1,Established,,HIGH,2025-01,Analyst,Often self-performed by IFM or national specialty contractors. | Multi-value data cleared,,,
SVM-02336,ST-FR-003-01-03,VND-0638,EMCOR,,ENR Top Specialty Industry Leader IDC MarketScape ,1,Established,,HIGH,2025-01,Analyst,Often self-performed by IFM or national specialty contractors. | Multi-value data cleared,,,
SVM-02337,ST-FR-003-01-03,VND-1366,Roto-Rooter,,ENR Top Specialty Industry Leader IDC MarketScape ,1,Established,,HIGH,2025-01,Analyst,Often self-performed by IFM or national specialty contractors. | Multi-value data cleared,,,
SVM-02338,ST-FR-003-01-03,VND-0525,Comfort,,ENR Top Specialty Industry Leader IDC MarketScape ,1,Established,,HIGH,2025-01,Analyst,Often self-performed by IFM or national specialty contractors. | Multi-value data cleared,,,
SVM-02339,ST-FR-003-01-03,VND-1525,Systems,,ENR Top Specialty Industry Leader IDC MarketScape ,1,Established,,HIGH,2025-01,Analyst,Often self-performed by IFM or national specialty contractors. | Multi-value data cleared,,,
SVM-02340,ST-FR-003-01-03,VND-1603,USA,,ENR Top Specialty Industry Leader IDC MarketScape ,1,Established,,HIGH,2025-01,Analyst,Often self-performed by IFM or national specialty contractors. | Multi-value data cleared,,,
SVM-02374,ST-FR-004-01-01,VND-0087,Allied Universal,,Security Mag Top Guarding 2024 Security Mag Top Gu,1,Established,,MEDIUM,2025-01,Analyst,Allied/G4S is the largest global player. | Multi-value data cleared,,,
SVM-02375,ST-FR-004-01-01,VND-0065,Securitas,,Security Mag Top Guarding 2024 Security Mag Top Gu,1,Established,,MEDIUM,2025-01,Analyst,Allied/G4S is the largest global player. | Multi-value data cleared,,,
SVM-02376,ST-FR-004-01-01,VND-0208,GardaWorld,,Security Mag Top Guarding 2024 Security Mag Top Gu,1,Established,,MEDIUM,2025-01,Analyst,Allied/G4S is the largest global player. | Multi-value data cleared,,,
SVM-02377,ST-FR-004-01-01,VND-1280,Protos Security,,Security Mag Top Guarding 2024 Security Mag Top Gu,1,Established,,MEDIUM,2025-01,Analyst,Allied/G4S is the largest global player. | Multi-value data cleared,,,
SVM-02378,ST-FR-004-01-01,VND-1505,Sunstates Security,,Security Mag Top Guarding 2024 Security Mag Top Gu,1,Established,,MEDIUM,2025-01,Analyst,Allied/G4S is the largest global player. | Multi-value data cleared,,,
SVM-02379,ST-FR-004-01-02,VND-0939,Johnson Controls,,Omdia Access Control Report Omdia Access Control O,1,Established,,HIGH,2025-01,Analyst,Hardware/Software integrated providers. | Multi-value data cleared,,,
SVM-02380,ST-FR-004-01-02,VND-0343,Assa Abloy,,Omdia Access Control Report Omdia Access Control O,1,Established,,HIGH,2025-01,Analyst,Hardware/Software integrated providers. | Multi-value data cleared,,,
SVM-02381,ST-FR-004-01-02,VND-0857,Honeywell,,Omdia Access Control Report Omdia Access Control O,1,Established,,HIGH,2025-01,Analyst,Hardware/Software integrated providers. | Multi-value data cleared,,,
SVM-02382,ST-FR-004-01-02,VND-0799,Genetec,,Omdia Access Control Report Omdia Access Control O,1,Established,,HIGH,2025-01,Analyst,Hardware/Software integrated providers. | Multi-value data cleared,,,
SVM-02383,ST-FR-004-01-02,VND-1014,LenelS2,,Omdia Access Control Report Omdia Access Control O,1,Established,,HIGH,2025-01,Analyst,Hardware/Software integrated providers. | Multi-value data cleared,,,
SVM-02384,ST-FR-004-01-02,VND-1611,Unicorn,N/A N/A,N/A N/A,1,Emerging,,MEDIUM,2025-01,Analyst,,,,
SVM-02397,ST-FR-006-01-01,VND-1513,Swiss Post,,IAOP Global Outsourcing 100 IAOP Global Outsourcin,1,Established,,HIGH,2025-01,Analyst,Document logistics and digital mailroom. | Multi-value data cleared,,,
SVM-02398,ST-FR-006-01-01,VND-0446,Canon Business Process,,IAOP Global Outsourcing 100 IAOP Global Outsourcin,1,Established,,HIGH,2025-01,Analyst,Document logistics and digital mailroom. | Multi-value data cleared,,,
SVM-02399,ST-FR-006-01-01,VND-1348,Ricoh,,IAOP Global Outsourcing 100 IAOP Global Outsourcin,1,Established,,HIGH,2025-01,Analyst,Document logistics and digital mailroom. | Multi-value data cleared,,,
SVM-02400,ST-FR-006-01-01,VND-1239,Pitney Bowes,,IAOP Global Outsourcing 100 IAOP Global Outsourcin,1,Established,,HIGH,2025-01,Analyst,Document logistics and digital mailroom. | Multi-value data cleared,,,
SVM-02401,ST-FR-006-01-01,VND-0710,Exela Technologies,,IAOP Global Outsourcing 100 IAOP Global Outsourcin,1,Established,,HIGH,2025-01,Analyst,Document logistics and digital mailroom. | Multi-value data cleared,,,
SVM-02402,ST-FR-005-01-01,VND-0088,Compass Group,,Food Management Top 50 Food Management Top 50 Food,1,Established,,HIGH,2025-01,Analyst,"The ""Big 3"" food service giants dominate corporate dining. | Multi-value data cleared",,,
SVM-02403,ST-FR-005-01-01,VND-0885,ISS,,Food Management Top 50 Food Management Top 50 Food,1,Established,,HIGH,2025-01,Analyst,"The ""Big 3"" food service giants dominate corporate dining. | Multi-value data cleared",,,
SVM-02404,ST-FR-005-01-01,VND-0090,Aramark,,Food Management Top 50 Food Management Top 50 Food,1,Established,,HIGH,2025-01,Analyst,"The ""Big 3"" food service giants dominate corporate dining. | Multi-value data cleared",,,
SVM-02405,ST-FR-005-01-01,VND-0670,Elior,,Food Management Top 50 Food Management Top 50 Food,1,Established,,HIGH,2025-01,Analyst,"The ""Big 3"" food service giants dominate corporate dining. | Multi-value data cleared",,,
SVM-02406,ST-FR-005-01-01,VND-0089,Sodexo,,Food Management Top 50 Food Management Top 50 Food,1,Established,,HIGH,2025-01,Analyst,"The ""Big 3"" food service giants dominate corporate dining. | Multi-value data cleared",,,
SVM-02407,ST-FR-005-01-01,VND-1160,North,,Food Management Top 50 Food Management Top 50 Food,1,Established,,HIGH,2025-01,Analyst,"The ""Big 3"" food service giants dominate corporate dining. | Multi-value data cleared",,,
SVM-02408,ST-FR-005-01-01,VND-0295,America,,Food Management Top 50 Food Management Top 50 Food,1,Established,,HIGH,2025-01,Analyst,"The ""Big 3"" food service giants dominate corporate dining. | Multi-value data cleared",,,
SVM-02409,ST-FR-005-01-01,VND-1157,Niche,,1 1,1,Emerging,,MEDIUM,2025-01,Analyst,Multi-value data cleared,,,
SVM-02423,ST-FR-007-01-02,VND-0082,JLL,,IDC MarketScape RE Services IDC MarketScape RE Ser,1,Established,,HIGH,2025-01,Analyst,Commercial relocation specialists. | Multi-value data cleared,,,
SVM-02424,ST-FR-007-01-02,VND-0081,CBRE,,IDC MarketScape RE Services IDC MarketScape RE Ser,1,Established,,HIGH,2025-01,Analyst,Commercial relocation specialists. | Multi-value data cleared,,,
SVM-02425,ST-FR-007-01-02,VND-0918,Iron Mountain,,IDC MarketScape RE Services IDC MarketScape RE Ser,1,Established,,HIGH,2025-01,Analyst,Commercial relocation specialists. | Multi-value data cleared,,,
SVM-02426,ST-FR-007-01-02,VND-0389,Beltmann,,IDC MarketScape RE Services IDC MarketScape RE Ser,1,Established,,HIGH,2025-01,Analyst,Commercial relocation specialists. | Multi-value data cleared,,,
SVM-02427,ST-FR-007-01-02,VND-1336,Relocation,,IDC MarketScape RE Services IDC MarketScape RE Ser,1,Established,,HIGH,2025-01,Analyst,Commercial relocation specialists. | Multi-value data cleared,,,
SVM-02428,ST-FR-007-01-02,VND-1501,Suddath,,IDC MarketScape RE Services IDC MarketScape RE Ser,1,Established,,HIGH,2025-01,Analyst,Commercial relocation specialists. | Multi-value data cleared,,,
SVM-02429,ST-FR-010-01-01,VND-1711,World Kinect,,Verdantix Green Quadrant Energy Verdantix Green Qu,1,Established,,HIGH,2025-01,Analyst,Energy buying and sustainability consulting. | Multi-value data cleared,,,
SVM-02430,ST-FR-010-01-01,VND-1410,Schneider Electric,,Verdantix Green Quadrant Energy Verdantix Green Qu,1,Established,,HIGH,2025-01,Analyst,Energy buying and sustainability consulting. | Multi-value data cleared,,,
SVM-02431,ST-FR-010-01-01,VND-0684,Engie Impact,,Verdantix Green Quadrant Energy Verdantix Green Qu,1,Established,,HIGH,2025-01,Analyst,Energy buying and sustainability consulting. | Multi-value data cleared,,,
SVM-02432,ST-FR-010-01-01,VND-1441,Siemens,,Verdantix Green Quadrant Energy Verdantix Green Qu,1,Established,,HIGH,2025-01,Analyst,Energy buying and sustainability consulting. | Multi-value data cleared,,,
SVM-02433,ST-FR-010-01-01,VND-0294,Ameresco,,Verdantix Green Quadrant Energy Verdantix Green Qu,1,Established,,HIGH,2025-01,Analyst,Energy buying and sustainability consulting. | Multi-value data cleared,,,
SVM-02434,ST-FR-010-01-01,VND-1611,Unicorn,N/A N/A,,1,Emerging,,MEDIUM,2025-01,Research,,,,
SVM-03260,ST-COP-001-01-01,VND-0847,HelpSquad BPO,,Industry Reports,,Established,2015,MEDIUM,2025-01,Analyst,Knowledge Base as-a-Service (KaaS); 24/7 support; video content integration; continuous optimization.,,,
SVM-03261,ST-COP-001-01-01,VND-0307,Answernet,,Industry Reports,,Established,1998,MEDIUM,2025-01,Analyst,Outsourced helpdesk with KB enhancement; integration with Zendesk/Freshdesk/Intercom.,,,
SVM-03262,ST-COP-001-01-01,VND-0038,Foundever,Leader,Everest Group 2024,1,Established,1994,HIGH,2025-01,Analyst,KB content strategy at scale; AI-assisted content generation; 170K+ associates; 60+ languages.,,,
SVM-03263,ST-COP-001-01-01,VND-0037,Concentrix,Leader,Everest Group 2023–24,1,Established,1983,HIGH,2025-01,Analyst,Omnichannel KB creation; analytics-driven content optimization; customer journey mapping.,,,
SVM-03264,ST-COP-001-01-02,VND-0847,HelpSquad BPO,,Industry Reports,,Established,2015,MEDIUM,2025-01,Analyst,FAQ development from customer conversation analysis; iterative refinement; integration with chatbots.,,,
SVM-03265,ST-COP-001-01-02,VND-0307,Answernet,,Industry Reports,,Established,1998,MEDIUM,2025-01,Analyst,FAQ content development; customer question categorization; SEO-friendly formatting.,,,
SVM-03266,ST-COP-001-01-02,VND-0038,Foundever,Leader,Everest Group 2024,1,Established,1994,HIGH,2025-01,Analyst,High-volume FAQ creation; AI-assisted question clustering; multilingual FAQ libraries.,,,
SVM-03267,ST-COP-001-01-02,VND-0540,ContentWriters,,Industry Leader Lists,,Established,2011,MEDIUM,2025-01,Analyst,FAQ writing from product specs; customer-centric language; iterative validation.,,,
SVM-03281,ST-COP-002-01-01,VND-0043,TaskUs,Leader,Everest Group 2025,1,Established,2008,HIGH,2025-01,Analyst,3rd consecutive year as Leader; 400K+ items/week moderation capacity; 82% accuracy; proprietary AI-human hybrid model; 24/7 multilingual support.,,,
SVM-03282,ST-COP-002-01-01,VND-0001,Accenture,Leader,Everest Group 2025,1,Established,1989,HIGH,2025-01,Analyst,End-to-end Trust & Safety platform; Chief Responsible AI Officer; GenAI CoE; 90+ program topics; wellness-as-a-service.,,,
SVM-03283,ST-COP-002-01-01,VND-0037,Concentrix,Leader,Everest Group 2025,1,Established,1983,HIGH,2025-01,Analyst,Industry-tailored solutions; multilingual \+ culturally sensitive; 70+ countries; omnichannel moderation.,,,
SVM-03284,ST-COP-002-01-01,VND-0041,Genpact,Leader,Everest Group 2025,1,Established,1997,HIGH,2025-01,Analyst,AI support services for moderation; proactive risk management; GenAI integration for smart routing.,,,
SVM-03285,ST-COP-002-01-01,VND-1531,TP (Teleperformance),Leader,Everest Group 2025,1,Established,1978,HIGH,2025-01,Analyst,\#1 market impact; 90+ wellness topics; 60+ languages; large-scale operations (420K+ staff).,,,
SVM-03286,ST-COP-002-01-01,VND-0008,Wipro,Leader,Everest Group 2025,1,Established,1945,HIGH,2025-01,Analyst,Wellness indices; Sentinel pre-emptive wellness technology; 180+ countries; trust & safety at enterprise scale.,,,
SVM-03287,ST-COP-002-01-01,VND-0040,Alorica,Major Contender,Everest Group 2025,2,Established,1999,HIGH,2025-01,Analyst,Expanding T\&S scope beyond niche services; North American focus; experienced team leadership.,,,
SVM-03288,ST-COP-002-01-01,VND-0009,Cognizant,Major Contender,Everest Group 2025,2,Established,1994,HIGH,2025-01,Analyst,15% revenue increase per transaction; $900M cost savings for clients; cross-domain expertise.,,,
SVM-03289,ST-COP-002-01-01,VND-0532,Conectys,Major Contender,Everest Group 2025,2,Established,2007,HIGH,2025-01,Analyst,35+ languages; human-first approach; BPO heritage; strong in LatAm.,,,
SVM-03290,ST-COP-002-01-01,VND-0038,Foundever,Major Contender,Everest Group 2025,2,Established,1994,HIGH,2025-01,Analyst,150K+ employees; 9M interactions/day; 60 languages; AI-human hybrid.,,,
SVM-03291,ST-COP-002-01-01,VND-1113,ModSquad,Major Contender,Everest Group 2025,2,Established,2007,HIGH,2025-01,Analyst,Remote workforce pioneer; Cubeless secure platform (patent-pending); specialized in community management.,,,
SVM-03292,ST-COP-002-01-01,VND-0074,Sutherland,Major Contender,Everest Group 2025,2,Established,1986,HIGH,2025-01,Analyst,Wellness analytics; sentiment analysis; strong process design heritage.,,,
SVM-03293,ST-COP-002-01-01,VND-1527,TELUS International,Major Contender,Everest Group 2025,2,Established,2005,HIGH,2025-01,Analyst,AI-human hybrid; Digital First Responder wellness programs; 60+ languages.,,,
SVM-03294,ST-COP-002-01-01,VND-0317,Appen,Major Contender,Everest Group 2023,2,Established,1996,HIGH,2025-01,Analyst,AI training data specialist; global crowdsourced workforce; expertise in annotation \+ moderation blend.,,,
SVM-03295,ST-COP-002-01-01,VND-0672,Emerging: Anolytics,,Industry Reports,,Emerging,2019,MEDIUM,2025-01,Analyst,"Multimodal moderation (text, images, video); HITL coordination; ethical guidelines focus; 35+ languages.",,,
SVM-03296,ST-COP-002-01-02,VND-0043,TaskUs,Leader,Everest Group 2025,1,Established,2008,HIGH,2025-01,Analyst,Multi-format content moderation; image flagging for harmful content; 24/7 multilingual support.,,,
SVM-03297,ST-COP-002-01-02,VND-0001,Accenture,Leader,Everest Group 2025,1,Established,1989,HIGH,2025-01,Analyst,AI-powered pre-screening for image content; CSAM detection partnership (Aliro Quantum); proactive flagging.,,,
SVM-03298,ST-COP-002-01-02,VND-1527,TELUS International,Major Contender,Everest Group 2025,2,Established,2005,HIGH,2025-01,Analyst,Diverse moderation formats including images; AI integration for scale.,,,
SVM-03299,ST-COP-002-01-02,VND-0305,Anolytics,,Industry Reports,,Emerging,2019,MEDIUM,2025-01,Analyst,Multimodal (text \+ image) moderation; HITL coordination; GDPR/CCPA compliant workflows.,,,
SVM-03300,ST-COP-002-01-02,VND-0673,Emerging: Cogito Tech,,Industry Reports,,Emerging,2015,MEDIUM,2025-01,Analyst,AI-powered real-time guidance for content review; 35+ languages; GDPR/CCPA/DSA compliance.,,,
SVM-03301,ST-COP-002-01-03,VND-0043,TaskUs,Leader,Everest Group 2025,1,Established,2008,HIGH,2025-01,Analyst,Video content security across social media platforms; real-time flagging; escalation workflows.,,,
SVM-03302,ST-COP-002-01-03,VND-0036,Teleperformance,Leader,Everest Group 2025,1,Established,1978,HIGH,2025-01,Analyst,Live monitoring; multi-format including video; 90+ program topics.,,,
SVM-03303,ST-COP-002-01-03,VND-1527,TELUS International,Major Contender,Everest Group 2025,2,Established,2005,HIGH,2025-01,Analyst,Video content moderation with AI integration; streaming platform expertise.,,,
SVM-03304,ST-COP-002-01-03,VND-0009,Cognizant,Major Contender,Everest Group 2025,2,Established,1994,HIGH,2025-01,Analyst,Video QA \+ moderation; cross-domain content expertise; automation integration.,,,
SVM-03305,ST-COP-002-01-04,VND-0043,TaskUs,Leader,Everest Group 2025,1,Established,2008,HIGH,2025-01,Analyst,Real-time live stream moderation; rapid response capabilities; 24/7 ops; platform-native tools integration.,,,
SVM-03306,ST-COP-002-01-04,VND-0036,Teleperformance,Leader,Everest Group 2025,1,Established,1978,HIGH,2025-01,Analyst,Live monitoring to identify emerging threats; 60+ languages; incident response protocols.,,,
SVM-03307,ST-COP-002-01-04,VND-0038,Foundever,Major Contender,Everest Group 2025,2,Established,1994,HIGH,2025-01,Analyst,9M interactions/day; real-time routing for live events; AI-assisted threat detection.,,,
SVM-03341,ST-COP-003-01-01,VND-1580,TransPerfect,,CSA Research 2025,1,Established,1992,MEDIUM,2025-01,Analyst,"\#1 globally by revenue; 10,000+ linguists; 160+ offices; 200+ languages; world's largest privately held LSP.",,,
SVM-03342,ST-COP-003-01-01,VND-1311,RWS Holdings,Leader,Forrester TMS Wave Q3 2025,1,Established,1958,HIGH,2025-01,Analyst,"World's largest publicly listed LSP; 40,000+ linguists; 65 years heritage; comprehensive language services.",,,
SVM-03343,ST-COP-003-01-01,VND-1022,Lionbridge,,CSA Research / Forrester,1,Established,1996,MEDIUM,2025-01,Analyst,"5,900 workforce; 350+ languages; Aurora AI platform; scalable for digital-first brands.",,,
SVM-03344,ST-COP-003-01-01,VND-0956,Keywords Studios,,CSA Research 2025,1,Established,1998,MEDIUM,2025-01,Analyst,Gaming/localization specialist; fastest growing 2022; 900+ employees; mission-critical content focus.,,,
SVM-03345,ST-COP-003-01-01,VND-1695,Welocalize,,CSA Research 2025,1,Established,1997,MEDIUM,2025-01,Analyst,"25+ years experience; 300+ languages; 1,500+ corporate staff; OPAL AI platform; tech-first approach.",,,
SVM-03346,ST-COP-003-01-01,VND-0257,Acolad,,CSA Research 2025,1,Established,2009,MEDIUM,2025-01,Analyst,"\#1 LSP in Western Europe; 20,000+ linguist network; 25 countries; Clinical CoE for life sciences.",,,
SVM-03347,ST-COP-003-01-01,VND-1000,LanguageLine Solutions,,CSA Research 2025,1,Established,1982,MEDIUM,2025-01,Analyst,"25,000+ interpreters; 240+ languages; OPI industry pioneer; Frost & Sullivan 6-year award winner.",,,
SVM-03348,ST-COP-003-01-01,VND-1489,Stepes,,Industry Reports,,Established,2015,MEDIUM,2025-01,Analyst,"90+ languages; technology-driven; global tech hubs (Philippines, India, Romania); community of freelance linguists.",,,
SVM-03349,ST-COP-003-01-01,VND-0255,Acclaro,,Industry Reports,,Established,2001,MEDIUM,2025-01,Analyst,125+ languages; strategic localization for fast-growing companies; 20 years experience; Meta \+ Amazon clients.,,,
SVM-03350,ST-COP-003-01-01,VND-0301,Andovar,,Industry Reports,,Established,2004,MEDIUM,2025-01,Analyst,eLearning \+ multimedia localization; recording studios; 40+ languages; end-to-end workflow.,,,
SVM-03351,ST-COP-003-01-01,VND-0677,Emerging: Translated,,Industry Reports,,Emerging,2000,MEDIUM,2025-01,Analyst,ModernMT adaptive machine translation; 200+ languages; TranslationOS workflow; AI-first approach.,,,
SVM-03395,ST-COP-003-01-02,VND-1580,TransPerfect,,CSA Research 2025,1,Established,1992,MEDIUM,2025-01,Analyst,Terminology management across 200+ languages; centralized glossaries; TM integration.,,,
SVM-03396,ST-COP-003-01-02,VND-1310,RWS,Leader,Forrester Wave TMS 2025,1,Established,1958,HIGH,2025-01,Analyst,Centralized terminology \+ translation memory; Aurora platform integration.,,,
SVM-03397,ST-COP-003-01-02,VND-0473,Centific,,Forrester Wave TMS 2025,,Established,2004,MEDIUM,2025-01,Analyst,Honeybee platform with automated terminology extraction; context-aware suggestions.,,,
SVM-03398,ST-COP-003-01-02,VND-1234,Phrase,Leader,Forrester Wave TMS 2025,1,Established,2013,HIGH,2025-01,Analyst,Terminology management with ConnectorFramework; AI-assisted term suggestions.,,,
SVM-03399,ST-COP-003-01-02,VND-1454,Smartling,,Forrester Wave TMS 2025,,Established,2009,MEDIUM,2025-01,Analyst,Terminology databases; context-rich term management; integration with AI Translation.,,,
SVM-03400,ST-COP-003-01-02,VND-1695,Welocalize,,Industry Reports,,Established,1997,MEDIUM,2025-01,Analyst,Terminology management services; subject matter expert networks.,,,
SVM-03427,ST-COP-004-01-01,VND-0847,HelpSquad BPO,,Industry Reports,,Established,2015,MEDIUM,2025-01,Analyst,"KB maintenance as-a-service; continuous optimization; integration with Zendesk, Freshdesk, Intercom.",,,
SVM-03428,ST-COP-004-01-01,VND-0038,Foundever,Leader,Everest Group 2024,1,Established,1994,HIGH,2025-01,Analyst,KB management at scale; 170K+ employees; 60+ languages; AI-assisted optimization.,,,
SVM-03429,ST-COP-004-01-01,VND-0037,Concentrix,Leader,Everest Group 2024,1,Established,1983,HIGH,2025-01,Analyst,KB analytics \+ optimization; omnichannel approach; 70+ countries; customer journey mapping.,,,
SVM-03430,ST-COP-004-01-01,VND-0307,Answernet,,Industry Reports,,Established,1998,MEDIUM,2025-01,Analyst,KB maintenance \+ helpdesk integration; content freshness audits; search optimization.,,,
SVM-03436,ST-COP-004-01-02,VND-1557,Tendo Communications,,Industry Reports,,Established,2005,MEDIUM,2025-01,Analyst,Content refresh with performance metrics tracking; A/B testing; SEO recalibration.,,,
SVM-03437,ST-COP-004-01-02,VND-0847,HelpSquad BPO,,Industry Reports,,Established,2015,MEDIUM,2025-01,Analyst,Content refresh \+ optimization; quarterly content audits; relevance \+ accuracy.,,,
SVM-03438,ST-COP-004-01-02,VND-0038,Foundever,Leader,Everest Group 2024,1,Established,1994,HIGH,2025-01,Analyst,Large-scale content refresh; 170K+ associates; multilingual coordination; analytics-driven.,,,
SVM-03439,ST-COP-004-01-02,VND-0037,Concentrix,Leader,Everest Group 2024,1,Established,1983,HIGH,2025-01,Analyst,Content refresh strategy; customer journey alignment; performance optimization.,,,
SVM-03614,ST-FR-005-01-02,VND-0451,Canteen (Compass),Leader,Automatic Merchandiser rankings 2024,1,Established,1929,HIGH,2025-01,Analyst,Largest vending/micro‑market operator in North America.,,,
