Alias_ID,User_Term,Service_Type_ID,Service_Type_Name,Confidence,Source,Usage_Count,Created_Date,Is_Active,Tower_Code
ALI-00702,it help desk,ST-IT-002-01-01,Data Center Operations,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00703,it managed services,ST-IT-002-01-01,Data Center Operations,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00704,it outsourcing,ST-IT-001-01-01,Custom Application Development,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00705,it services,ST-IT-001-01-01,Custom Application Development,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00706,it staffing,ST-HR-003-02-01,IT Staffing,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00707,it strategy,ST-IT-007-01-01,IT Strategy Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00708,it strategy services,ST-IT-007-01-01,IT Strategy Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00709,ito,ST-IT-001-01-01,Custom Application Development,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00710,janitorial,ST-FR-001-01-01,Janitorial Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00711,janitorial services,ST-FR-001-01-01,Janitorial Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00712,job evaluation/grading,ST-HR-002-03-02,Job Evaluation/Grading,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00713,journal entry,ST-FA-003-01-01,Journal Entry Processing,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00714,journal entry processing,ST-FA-003-01-01,Journal Entry Processing,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00715,jurisdictions,ST-FA-004-01-05,Statutory Reporting,LOW,SEED,0,2025-01-01,TRUE,
ALI-00716,kaizen events,ST-MO-008-02-01,Lean/Six Sigma Consulting Services,LOW,SEED,0,2025-01-01,TRUE,
ALI-00717,kb maintenance,ST-COP-004-01-01,KB Maintenance,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00718,kdm,ST-ME-003-01-02,KDM Management,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00719,kdm management,ST-ME-003-01-02,KDM Management,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00720,key opinion leader (kol),ST-CL-003-02-01,Key Opinion Leader (KOL) Management,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00721,key opinion leader (kol) management,ST-CL-003-02-01,Key Opinion Leader (KOL) Management,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00722,keying,ST-CO-005-02-01,Data Entry,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00723,keypoint annotation,ST-AI-001-01-05,Keypoint Annotation,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00724,keyword research,ST-COP-001-06-03,Keyword Research,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00725,kitting & assembly,ST-SC-009-02-01,Kitting & Assembly Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00726,kitting & assembly services,ST-SC-009-02-01,Kitting & Assembly Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00727,kitting/assembly,ST-SC-004-01-04,Kitting/Assembly,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00728,knowledge,ST-CO-007-03-01,Knowledge Management,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00729,knowledge base creation,ST-COP-001-01-01,Knowledge Base Creation,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00730,knowledge management,ST-CO-007-03-01,Knowledge Management,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00731,knowledge transfer & documentation,ST-IT-001-02-07,Knowledge Transfer & Documentation,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00732,kpi reporting,ST-FA-008-01-03,KPI Reporting,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00733,kubernetes/container,ST-IT-004-02-01,Kubernetes/Container Management,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00734,kubernetes/container management,ST-IT-004-02-01,Kubernetes/Container Management,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00735,labeling,ST-MO-008-01-04,Labeling Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00736,labeling services,ST-MO-008-01-04,Labeling Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00737,labor forecasting,ST-HR-003-04-02,Labor Forecasting,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00738,landscaping,ST-FR-001-01-04,Landscaping,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00739,landscaping,ST-FR-011-01-01,Landscaping Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00740,landscaping services,ST-FR-011-01-01,Landscaping Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00741,last mile delivery,ST-SC-003-03-01,Last Mile Delivery,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00742,last-mile delivery,ST-SC-002-03-01,Last-Mile Delivery Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00743,last-mile delivery services,ST-SC-002-03-01,Last-Mile Delivery Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00744,late-stage collections,ST-CO-006-03-01,Late-Stage Collections,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00745,lead logistics provider,ST-SC-003-01-05,Lead Logistics Provider,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00746,leadership development programs,ST-HR-008-02-01,Leadership Development Programs,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00747,leadership development programs,ST-PS-010-02-01,Leadership Development Programs Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00748,leadership development programs services,ST-PS-010-02-01,Leadership Development Programs Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00749,lean manufacturing,ST-MO-004-02-01,Lean Manufacturing,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00750,lean/six sigma consulting,ST-MO-008-02-01,Lean/Six Sigma Consulting Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00751,lean/six sigma consulting services,ST-MO-008-02-01,Lean/Six Sigma Consulting Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00752,lease,ST-FR-002-01-01,Lease Administration,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00753,lease accounting,ST-FA-003-02-02,Lease Accounting,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00754,lease administration,ST-FR-002-01-01,Lease Administration,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00755,lease audit,ST-FR-002-04-01,Lease Audit Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00756,lease audit services,ST-FR-002-04-01,Lease Audit Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00757,leave of absence,ST-HR-004-03-02,Leave of Absence Administration,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00758,leave of absence administration,ST-HR-004-03-02,Leave of Absence Administration,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00759,legacy application modernization,ST-IT-001-03-01,Legacy Application Modernization,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00760,legal collections,ST-CO-005-04-01,Legal Collections Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00761,legal collections services,ST-CO-005-04-01,Legal Collections Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00762,legal research,ST-PS-001-02-01,Legal Research,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00763,legal transcription,ST-COP-003-07-03,Legal Transcription,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00764,legal transcription,ST-PS-001-02-04,Legal Transcription,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00765,life & disability,ST-HR-004-03-03,Life & Disability Administration,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00766,life & disability administration,ST-HR-004-03-03,Life & Disability Administration,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00767,life/disability claims,ST-HR-004-03-01,Life/Disability Claims Processing,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00768,life/disability claims processing,ST-HR-004-03-01,Life/Disability Claims Processing,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00769,line balancing,ST-MO-004-01-04,Line Balancing,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00770,linguistic qa,ST-COP-005-01-01,Linguistic QA,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00771,lip-sync dubbing,ST-ME-005-02-01,Lip-Sync Dubbing,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00772,literature surveillance,ST-CL-007-01-06,Literature Surveillance,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00773,litigation and regulatory matters,ST-PS-001-01-01,Document Review,LOW,SEED,0,2025-01-01,TRUE,
ALI-00774,litigation support,ST-PS-001-01-03,Litigation Support,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00775,live chat support,ST-CO-007-01-01,Live Chat Support,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00776,live stream moderation,ST-COP-002-01-04,Live Stream Moderation,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00777,llm fine-tuning and evaluation,ST-AI-003-05-01,Synthetic Training Data for GenAI Services,LOW,SEED,0,2025-01-01,TRUE,
ALI-00778,llm fine-tuning operations,ST-AI-003-03-01,LLM Fine-Tuning Operations Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00779,llm fine-tuning operations services,ST-AI-003-03-01,LLM Fine-Tuning Operations Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00780,llm integration,ST-AI-005-02-03,LLM Integration,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00781,llm security assessment,ST-AI-004-03-02,LLM Security Assessment,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00782,llms,ST-AI-003-03-01,LLM Fine-Tuning Operations Services,LOW,SEED,0,2025-01-01,TRUE,
ALI-00783,lms,ST-HR-008-01-01,LMS Administration,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00784,lms administration,ST-HR-008-01-01,LMS Administration,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00785,lms platform,ST-HR-009-05-01,LMS Platform Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00786,lms platform services,ST-HR-009-05-01,LMS Platform Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00787,load balancer,ST-IT-002-04-08,Load Balancer Management,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00788,load balancer management,ST-IT-002-04-08,Load Balancer Management,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00789,load curtailment,ST-EN-008-01-02,Load Curtailment,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00790,load planning,ST-SC-005-01-03,Load Planning,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00791,long-haul,ST-SC-001-03-01,Intermodal Services,LOW,SEED,0,2025-01-01,TRUE,
ALI-00792,loyalty program support,ST-CO-004-01-02,Loyalty Program Support,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00793,ltl shipping,ST-SC-003-01-02,LTL Shipping,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00794,m&a strategy,ST-PS-003-01-04,M&A Strategy,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00795,m&a tax advisory,ST-FA-005-03-01,M&A Tax Advisory Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00796,m&a tax advisory services,ST-FA-005-03-01,M&A Tax Advisory Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00797,mailroom operations,ST-FR-006-01-01,Mailroom Operations,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00798,make-ready engineering,ST-EN-004-02-03,Make-Ready Engineering,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00799,mam implementation,ST-ME-007-01-01,MAM Implementation,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00800,managed detection & response,ST-IT-005-01-05,Managed Detection & Response,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00801,managed services,ST-IT-002-01-01,Data Center Operations,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00802,management reporting,ST-FA-004-01-04,Management Reporting,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00803,management reporting,ST-FA-009-03-01,Management Reporting Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00804,management reporting services,ST-FA-009-03-01,Management Reporting Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00805,managers on employee relations matters,ST-HR-002-01-01,HR Advisory Services,LOW,SEED,0,2025-01-01,TRUE,
ALI-00806,manual meter reading,ST-EN-001-01-04,Manual Meter Reading,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00807,manual visual qc,ST-ME-006-01-02,Manual Visual QC,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00808,manufacturability analysis,ST-MO-004-01-02,DFM Analysis,LOW,SEED,0,2025-01-01,TRUE,
ALI-00809,manufacturing,ST-MO-004-04-01,MRO Procurement Services,LOW,SEED,0,2025-01-01,TRUE,
ALI-00810,manufacturing it support,ST-MO-003-03-01,Manufacturing IT Support Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00811,manufacturing it support services,ST-MO-003-03-01,Manufacturing IT Support Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00812,manuscripts & publications,ST-CL-005-04-01,Manuscripts & Publications Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00813,manuscripts & publications services,ST-CL-005-04-01,Manuscripts & Publications Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00814,market entry strategy,ST-PS-003-01-03,Market Entry Strategy,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00815,market risk,ST-EN-003-03-01,Risk Management & Analytics Services,LOW,SEED,0,2025-01-01,TRUE,
ALI-00816,market settlements,ST-EN-006-01-02,Market Settlements,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00817,marketing analytics,ST-PS-002-03-01,Marketing Analytics,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00818,marketing copywriting,ST-COP-001-03-02,Marketing Copywriting,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00819,mechanical design,ST-PS-005-01-02,Mechanical Design,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00820,mechanical sub-assembly,ST-MO-006-01-01,Mechanical Sub-Assembly,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00821,media buying,ST-PS-002-01-02,Media Buying,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00822,media ingest,ST-ME-007-01-02,Media Ingest Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00823,media ingest services,ST-ME-007-01-02,Media Ingest Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00824,media planning,ST-PS-002-01-01,Media Planning,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00825,media relations,ST-PS-008-01-01,Media Relations Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00826,media relations services,ST-PS-008-01-01,Media Relations Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00827,medical claims adjudication,ST-HR-001-01-01,Medical Claims Adjudication,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00828,medical coding,ST-CL-004-01-03,Medical Coding,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00829,medical communications,ST-CL-008-01-03,Medical Communications,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00830,medical image annotation,ST-AI-006-02-01,Medical Image Annotation,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00831,medical imaging annotation,ST-AI-002-07-01,Medical Imaging Annotation Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00832,medical imaging annotation services,ST-AI-002-07-01,Medical Imaging Annotation Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00833,medical information,ST-CL-003-03-01,Medical Information Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00834,medical information,ST-CL-008-01-01,Medical Information Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00835,medical information services,ST-CL-003-03-01,Medical Information Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00836,medical information services,ST-CL-008-01-01,Medical Information Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00837,medical review,ST-CL-007-01-02,Medical Review,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00838,medical transcription,ST-COP-003-07-04,Medical Transcription,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00839,meeting room,ST-FR-007-02-01,Meeting Room Management,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00840,meeting room management,ST-FR-007-02-01,Meeting Room Management,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00841,meeting transcription,ST-COP-003-07-05,Meeting Transcription,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00842,mental health,ST-HR-005-03-01,Mental Health Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00843,mental health services,ST-HR-005-03-01,Mental Health Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00844,merit/bonus,ST-HR-002-03-04,Merit/Bonus Administration,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00845,merit/bonus administration,ST-HR-002-03-04,Merit/Bonus Administration,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00846,messaging/sms support,ST-CO-002-04-01,Messaging/SMS Support Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00847,messaging/sms support services,ST-CO-002-04-01,Messaging/SMS Support Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00848,metadata,ST-ME-007-01-03,Metadata Management,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00849,metadata localization,ST-ME-005-01-05,Metadata Localization,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00850,metadata management,ST-ME-007-01-03,Metadata Management,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00851,meter data,ST-EN-001-01-03,Meter Data Management,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00852,meter data collection,ST-EN-001-01-02,Meter Data Collection,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00853,meter data management,ST-EN-001-01-03,Meter Data Management,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00854,meter testing,ST-EN-001-01-05,Meter Testing,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00855,metering & measurement,ST-EN-006-04-01,Metering & Measurement Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00856,metering & measurement services,ST-EN-006-04-01,Metering & Measurement Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00857,micro-market,ST-FR-005-01-03,Micro-Market Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00858,micro-market services,ST-FR-005-01-03,Micro-Market Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00859,mid-stage collections,ST-CO-006-02-01,Mid-Stage Collections,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00860,middle/back office,ST-EN-003-04-01,Middle/Back Office Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00861,middle/back office services,ST-EN-003-04-01,Middle/Back Office Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00862,miscellaneous payments,ST-HR-010-01-01,Miscellaneous Payments Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00863,miscellaneous payments services,ST-HR-010-01-01,Miscellaneous Payments Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00864,ml pipeline automation,ST-AI-005-01-02,ML Pipeline Automation,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00865,mobile application development,ST-IT-001-01-02,Mobile Application Development,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00866,mobile patrol,ST-FR-004-01-04,Mobile Patrol,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00867,model benchmarking,ST-AI-004-02-01,Model Benchmarking,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00868,model deployment,ST-AI-005-02-02,Model Deployment Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00869,model deployment services,ST-AI-005-02-02,Model Deployment Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00870,model explainability,ST-AI-005-01-05,Model Explainability,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00871,model output correction,ST-AI-002-01-05,Model Output Correction,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00872,model performance monitoring,ST-AI-005-03-01,Model Performance Monitoring,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00873,model registry,ST-AI-005-01-03,Model Registry,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00874,model retraining pipeline,ST-AI-005-02-01,Model Retraining Pipeline,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00875,month-end close,ST-FA-004-01-01,Month-End Close Management,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00876,month-end close management,ST-FA-004-01-01,Month-End Close Management,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00877,motion capture,ST-ME-008-01-03,Motion Capture Processing,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00878,motion capture processing,ST-ME-008-01-03,Motion Capture Processing,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00879,move,ST-FR-007-01-02,Move Management,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00880,move,ST-FR-009-03-01,Move Management,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00881,move management,ST-FR-007-01-02,Move Management,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00882,move management,ST-FR-009-03-01,Move Management,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00883,mpls,ST-IT-008-02-01,Data Connectivity Services,LOW,SEED,0,2025-01-01,TRUE,
ALI-00884,mro procurement,ST-MO-004-04-01,MRO Procurement Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00885,mro procurement services,ST-MO-004-04-01,MRO Procurement Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00886,msl outsourcing,ST-CL-008-01-02,MSL Outsourcing,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00887,mtpe,ST-COP-003-02-01,MTPE Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00888,mtpe services,ST-COP-003-02-01,MTPE Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00889,multi-cloud,ST-IT-004-01-04,Multi-Cloud Management,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00890,multi-cloud management,ST-IT-004-01-04,Multi-Cloud Management,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00891,multi-state payroll,ST-HR-009-02-06,Multi-State Payroll,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00892,multilingual collection,ST-AI-001-03-05,Multilingual Collection,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00893,multimedia subtitling,ST-COP-003-04-01,Multimedia Subtitling,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00894,music composition,ST-ME-002-02-04,Music Composition,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00895,nda/bla preparation,ST-CL-002-01-04,NDA/BLA Preparation,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00896,nerc cip compliance,ST-EN-007-01-02,NERC CIP Compliance,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00897,nerc o&p compliance,ST-EN-007-01-01,NERC O&P Compliance,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00898,network configuration,ST-IT-002-04-03,Network Configuration Management,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00899,network configuration management,ST-IT-002-04-03,Network Configuration Management,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00900,network incident,ST-IT-002-04-02,Network Incident Management,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00901,network incident management,ST-IT-002-04-02,Network Incident Management,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00902,network monitoring,ST-IT-002-04-01,Network Monitoring,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00903,network operations center,ST-ME-002-03-01,Network Operations Center Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00904,network operations center services,ST-ME-002-03-01,Network Operations Center Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00905,network security operations,ST-IT-005-01-09,Network Security Operations,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00906,network support,ST-CO-003-01-04,Network Support,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00907,new hire orientation,ST-HR-008-03-01,New Hire Orientation,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00908,newsletter curation,ST-COP-004-03-02,Newsletter Curation,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00909,nlp models,ST-AI-002-03-01,Text Annotation Services,LOW,SEED,0,2025-01-01,TRUE,
ALI-00910,non-destructive testing,ST-MO-007-01-03,Non-Destructive Testing,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00911,notifications,ST-HR-007-02-01,COBRA Administration,LOW,SEED,0,2025-01-01,TRUE,
ALI-00912,npi,ST-MO-001-01-03,NPI Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00913,npi services,ST-MO-001-01-03,NPI Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00914,object detection,ST-AI-001-01-01,Image Bounding Box Annotation,LOW,SEED,0,2025-01-01,TRUE,
ALI-00915,offer letter generation,ST-HR-006-02-05,Offer Letter Generation,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00916,offline editorial,ST-ME-002-01-01,Offline Editorial,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00917,oilfield equipment &,ST-EN-005-04-01,Oilfield Equipment & Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00918,oilfield equipment & services,ST-EN-005-04-01,Oilfield Equipment & Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00919,on-page optimization,ST-COP-001-06-04,On-Page Optimization,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00920,on-site monitoring,ST-CL-003-01-02,On-Site Monitoring,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00921,onboarding document collection,ST-HR-006-02-06,Onboarding Document Collection,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00922,onboarding/offboarding,ST-IT-003-01-07,Onboarding/Offboarding,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00923,online conform,ST-ME-002-01-03,Online Conform,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00924,open enrollment,ST-HR-007-01-01,Open Enrollment Processing,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00925,open enrollment processing,ST-HR-007-01-01,Open Enrollment Processing,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00926,operating model design,ST-PS-004-01-01,Operating Model Design,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00927,order,ST-CO-002-01-01,Order Management,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00928,order,ST-CO-005-01-01,Order Processing,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00929,order management,ST-CO-002-01-01,Order Management,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00930,order processing,ST-CO-002-01-01,Order Management,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00931,order processing,ST-CO-005-01-01,Order Processing,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00932,order processing,ST-FA-007-01-02,Purchase Order Management,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00933,order to cash,ST-CO-002-01-01,Order Management,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00934,order to cash,ST-FA-007-01-02,Purchase Order Management,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00935,organizational change,ST-HR-002-06-02,Organizational Change Management,MEDIUM,SEED,0,2025-01-01,TRUE,
